X,y
-0.15667154,-50.9504935621468
0.11903236,-8.07967470593353
-1.1290237,-121.948515519923
-0.41240069,3.09158383444269
-0.40931275,-59.8102149687779
-0.6299582,-82.0758838242827
-1.5328034,-49.9788866435634
-2.05874837,-144.767466267285
-0.39080869,-29.0753654155327
0.16940137,39.876856903933
0.62815299,37.1297002099651
0.92984074,18.0901102748017
0.68683483,69.8368278233753
-1.8970754,-127.733884704742
1.70031835,170.903129459401
1.92183712,156.229871253564
0.15353958,30.7008957789428
2.23175079,149.306138031792
0.23486534,32.6154769795978
-1.47873673,-20.58654047129
-2.5253905,-138.39487079485
-0.56796846,-60.2876208803564
-0.40669175,27.976449858187
0.70568466,59.6458811931258
1.01087944,65.1696181707485
0.63797434,37.2461500876848
-0.70278203,-42.0380964908396
-0.44344275,-42.446257314477
-0.34060204,16.8097641471202
-1.01292828,-60.1935765785308
0.43375721,26.4600814433994
-0.72034052,-45.0220602705834
1.85756726,119.176454697729
-0.6647428,-86.299212456221
-0.69756667,-77.34971368338
-0.02199326,36.2539140346831
0.10864709,-11.4926828713504
-1.19167737,-81.951021546713
-1.29670303,-124.497506415003
-1.52384205,-75.5441416974421
-0.63867511,-89.1047304616823
1.78956692,83.6316697140358
0.9310746,53.3855210839867
-0.89499219,-79.2992056802504
0.08039874,9.88386554684233
-0.2759228,-30.1518344441393
0.93869111,70.8601892379412
-0.58140318,-48.7571917323212
0.03860679,-3.83268538041665
0.53015737,31.1428204935073
0.89639542,73.549604143716
0.26168801,56.8121345392254
1.05664855,49.0407346749192
-0.18782551,-20.7405690288551
-0.74859319,-110.76786935165
-0.16343791,6.05060960136474
0.92557286,43.5431800548079
-0.74424916,-46.9808526718607
-0.27430854,-32.2080060080082
0.35694466,21.3509280872187
0.44088112,53.5351781049655
-1.22139308,-46.0155980226478
0.31575761,59.5796037183001
0.27332443,28.5439917461892
0.32112181,-4.05616105284281
1.13271927,1.63712634014854
-0.76316333,-95.2667544454386
-0.01322177,27.7849577071278
-0.19868902,-31.1250873605342
0.81538716,36.362921259424
1.69998996,139.788950346564
-0.45619247,-41.7627881139176
-0.32968924,-47.6481085770693
-1.47073844,-114.028845074782
-1.15353127,-64.5436682896716
-0.1387564,-14.1304191710554
0.35704874,51.8007725090743
-0.61008929,-17.8949831983329
-0.93994493,-54.2864965065125
0.71550528,20.266825764738
1.52467285,115.304274348428
-0.17611282,-3.78814412501153
0.13059401,0.515961270806816
-2.12798159,-167.751425550749
-0.8368698,-54.1439354260391
-0.3635316,-17.0498724556477
-1.5609534,-75.8305909190892
-0.21979074,-41.3487996022454
0.76012681,36.8860216211271
0.21484421,22.4346312620856
0.16347819,33.6637292974739
1.83474745,90.7737030727859
0.0777347,-7.78679354105265
1.13384588,95.4482173415983
-0.06477638,16.7628617533752
-0.31540504,-6.8252078703731
-0.20454321,-31.9229292739595
-0.78627996,-42.7008502340976
-1.59036765,-135.652035395924
0.94556973,76.1104284342793
1.56030184,108.482508114503
2.48110099,149.428629068431
1.01447285,74.1357066806053
0.79752714,84.1172650816982
0.61418132,15.3702061590461
-0.40931021,2.97707436448101
-0.98090477,-94.9014577437664
-0.37305027,17.6858876366521
1.86700275,131.266716964739
1.24232205,112.063651503847
0.45638294,35.8792575786863
0.67275171,117.011675085285
1.80075171,76.5615723886625
-0.92193988,-75.8015154938303
0.64544976,-7.79361446179603
-1.27303981,-83.3168403552728
0.66799814,50.5634980450742
0.85458478,35.4072512734886
0.90396015,39.9027522165485
2.04534448,175.175463396478
0.59602993,59.4554175207748
-0.89584469,-62.5831559062014
-0.23967714,5.93223447688061
-0.52052757,-20.6951254289158
0.44291666,-4.95354243604855
-1.22514426,-102.502036444704
-0.98981936,-98.1791782539747
-0.84894769,-82.5960431212703
-0.6297516,-30.7098873162379
0.15671505,23.9784247774911
0.25005901,13.187221869525
-0.87291219,-42.8501931375618
-1.03590498,-67.4232815708869
-0.94577162,-77.1505888627158
0.53491652,34.6747124163872
-0.24770536,-37.1992947474103
-0.53206874,-34.7287806518408
-0.69382858,-8.8967706256491
-0.89707843,-30.007288936111
0.15609741,-15.6392117442454
0.24668949,-8.77982143167579
0.35072642,11.001485508369
-0.22353672,-52.7020398591601
-2.43389396,-150.517027078737
0.91166459,100.223808322985
-1.89245174,-121.528275549566
-0.68960987,-6.04441808714568
-0.93865574,-80.9512683188767
0.21357349,-20.9088092609575
0.83698686,90.810481100906
-1.19234342,-63.4868659495672
-1.19355231,-53.5790333111247
0.19336015,13.2991257482818
-0.06350044,-69.8180943149192
-0.97618288,-59.318629779076
1.11583537,26.3884651303173
-1.46294892,-81.0452197101983
0.14807809,-32.7712205510357
-0.12119386,-14.1048241952277
-0.32851823,-2.01226124087696
1.72538131,100.868936772936
0.15219882,-8.55783655023882
-0.21547528,-67.6654688688502
0.91929443,59.8371112313897
2.77852514,166.230497071875
0.01771327,29.122541406157
2.24072407,189.682878384164
-1.67544067,-46.9146748170156
-0.15553612,25.1608102498942
0.43518194,11.5027095951917
-0.42843742,-66.9097955118987
-1.20568524,-94.7710278890115
-0.44861135,-11.6270544497737
-0.83802325,-5.55762366453718
0.21676446,21.4788251931242
0.01138579,-3.19921579158688
1.51240955,106.377500558778
-0.84881047,30.4324600417209
-0.17992504,-45.4845299888847
0.38193625,-5.32046053980917
1.01593979,67.1602190716857
0.53183864,59.2248478110104
0.15814678,12.4892133007812
-0.22015048,13.6468821047174
-0.04841011,4.47454221308206
-1.11405723,-73.1969783069225
-0.79083054,-35.1514315113155
1.71270019,159.13137393025
-0.14425804,5.42945184399487
-1.549673,-105.452846152096
-0.40365042,-9.39219483941614
-1.22440583,-14.2962012934977
0.67178057,45.9504982574487
-1.21341005,-111.580409659822
-0.45715612,-43.9503372412529
0.2525416,-30.604980590368
0.96681471,56.8885867012127
-1.38904822,-127.394258158761
0.78909558,48.2139080629134
0.44051822,12.6465547411133
-1.67286993,-97.8449133201878
-0.68735008,-126.192213431839
0.16114844,-11.1558869631951
-0.98592042,-82.1572693394522
-1.05461651,-55.7798933468578
0.06783194,21.0417617224727
0.53430124,44.0977986104338
-0.00668026,6.42448468770245
-0.77419159,-58.2109409204132
0.78915088,83.7215997113986
0.35849108,-0.974813654554605
-1.00848958,-92.4792198694612
0.95459258,69.2509925406709
1.36507907,103.866805853674
1.29648028,38.4176492941331
-0.35849875,-13.1661262330787
1.39179536,72.135495542004
-0.55490716,-42.2386944279042
0.174293,43.1288756784527
-0.25185954,17.4553794149048
-0.79484939,-92.6159698069969
0.53682477,74.3139271422467
0.50081529,81.1695110809825
2.34352447,167.520353898936
-0.41877333,-64.2449995007551
-0.13219143,-56.2941726585695
-0.1403455,13.7206989977686
-1.14393401,-112.658296829673
-0.59755731,-36.0615305717242
1.04998723,61.1310222443617
-1.60904159,-104.483526160414
0.17900295,17.8482515408791
-0.8162217,-79.0715131306902
-0.74839581,-27.2151710981975
2.39997339,194.827802304417
-0.77990021,-47.0312028923455
-0.52114686,-20.2704075108857
1.36241328,101.039349163731
1.20453819,96.9548047555009
0.61639173,40.243387457886
0.5800506,16.8465016218029
1.09001583,90.5740790906066
-0.03043153,-39.6843121928359
0.72567977,42.9156076937768
-0.20591751,27.5173206950333
-0.76654342,-32.2035212899006
1.58282175,91.1031453464105
0.58287266,31.5842734509373
-0.89664286,-81.9814679631686
2.31539821,167.383620249526
1.73047519,111.857842985026
-1.43589728,-137.049566402734
1.01795524,30.833578589011
2.43278555,161.463024439087
-0.68610977,-39.2210278495415
0.97182038,89.7330513228904
0.90192439,142.972380779982
0.46019522,19.5841998438722
-2.7182882,-227.543124938972
-0.85303401,-88.1531135930859
0.84067721,60.787396451065
0.20900796,18.8449377701486
-0.39169378,-39.7172938281282
-0.56825903,-94.3694134633377
-0.95948741,-57.8320821927277
0.56031031,16.880570932234
-0.20695491,-78.002818744795
-0.67328461,-17.1540971875158
-0.81738418,-85.5241904937629
1.06128674,57.873702261715
0.448985,26.1741034936229
0.89852055,67.2057921132255
-0.97832836,-41.3168854886457
-0.17522585,9.58687544292362
-1.97231522,-199.695111622819
0.24580333,24.1646630791543
-0.13370988,-69.8784085496628
-1.06446086,-76.1394414826484
-0.64938909,-48.7864141732484
0.85820806,13.4493447681167
0.4504411,39.7086598399201
2.23595304,128.839066837715
-0.39741381,-50.3434550130712
-1.54225719,-77.7122668558431
0.25850106,7.24458389189737
2.21595294,128.798805782316
0.66237037,21.8914169000157
1.42455049,91.0444611162182
-0.6962493,-31.6607135597799
0.56185725,44.7660245135332
0.51820764,59.7150465024928
0.29604092,-9.55238840758756
-2.78458307,-168.761246730013
0.59287286,52.1050731307377
0.58254544,-1.5141499010725
0.48132808,15.9874747188533
-0.28863401,-4.39265901525428
1.0647614,50.8033875211544
1.08441031,104.299189030351
1.72405002,127.286337545642
1.74323869,103.978441736104
-0.79109736,-50.2918968842429
-0.33589521,-6.30926882783497
0.29331968,2.62827593591284
-0.64160812,-47.9302795597702
1.90203852,107.040514432779
1.01111778,65.6357839585127
-0.80268795,-20.1003210026156
2.01871022,150.860731194216
-0.67482869,-23.5171643032617
-1.40730352,-122.314163952612
-2.32031861,-162.805304279726
-0.00048256,24.130474737889
-0.34426405,-60.9287614724893
1.38403813,122.039787731168
-1.27581086,-122.826000621327
2.05051846,150.637857218588
1.10699574,68.2693037553802
0.45888631,25.11306030203
0.43435774,32.8886948523309
0.82100601,102.781206629023
-0.27194165,-8.9318691146774
-0.9229367,-78.9961781646721
-0.15660048,-31.6632089933164
-0.80719922,-39.9156043910707
-0.00984835,-12.0750743154736
-0.05629193,-57.4692268829241
-0.48891606,-63.5506504625017
0.84138456,52.0631842469527
1.2835189,76.7625392644251
-0.39859984,-59.6565251342758
0.7172306,89.5382206980557
-0.99887292,-57.6043659153607
1.05919683,64.1392685988543
-0.60225245,-16.3033661885942
0.23081378,1.12867243548224
-1.47855685,-134.237374100785
0.41972776,33.8835737679078
0.73451151,15.1794234640792
-0.76340418,-46.1862647642181
-0.73077039,-33.3366758389262
-1.27495709,-34.8643613567072
0.20570258,63.5071990579417
0.64792457,9.34186773737783
-0.09505818,-50.4284541917871
-1.36632323,-94.7801972989199
1.51018655,52.4878682926635
2.34201287,83.0033463016788
-1.49515876,-90.4036119668251
0.54508813,23.2389839959697
0.34172435,39.8931530892617
0.03404242,23.5955288060095
-0.32090816,4.73266698575484
-0.90312362,-65.6623632206919
-0.90457271,13.673589190028
1.37326204,139.083332486953
-0.22908721,-67.1142175849255
1.27242344,156.369946698053
-0.28513983,-7.50079483640875
-1.50959143,-82.3663655282638
-1.24419919,-147.740394536757
-0.88967826,-84.0248808795018
-0.23284387,25.7731914866543
0.73010277,34.2233158148831
0.70273828,48.7025728624921
-0.26441068,-31.0019336468599
-0.46537745,-18.9398931683336
0.93455988,67.9827910890874
0.35779965,20.8129836386029
0.75722791,59.173083572217
0.39923198,24.3043654597031
2.41618153,155.383922226872
-1.46964665,-146.048620239509
-0.53101115,-7.35564282799476
-0.7273393,-41.5070215141062
0.4473587,21.9832128097711
0.95513208,53.7516189925693
0.16505257,36.3981033738408
1.01946101,39.479200311279
0.45122833,53.5681860984791
-0.11828409,-14.5585146490412
0.16414491,18.8904486889042
0.59205505,29.605895831016
0.88461239,66.8032158865399
1.35529044,110.0500059077
0.43175605,32.4245434577079
-0.77479439,-19.2129759171202
0.0245995,-70.4122839057822
1.81104264,189.312951162449
-0.57438571,-66.4168695396179
-0.37217922,-13.427511007839
0.63575023,55.5113205716228
0.72157768,25.3489840476678
-0.27936186,-9.29435356215408
1.20295476,94.0236874086966
-0.47117852,-17.5392543201236
0.47609155,1.99986832463191
-0.31611735,-32.7142166016905
-1.14863893,-80.2970395955296
0.10770476,41.1164954690092
-0.1959854,-24.1681262698154
0.89536306,34.5079576580618
-1.45468942,-124.503333694645
0.3945038,24.8460822282101
-1.20493788,-87.5347950092716
0.78020746,80.1650171210136
0.62352307,79.3519613959139
-0.15293809,31.6392073397511
0.60254707,30.7054858270029
0.11566817,4.62941498486874
0.58871547,55.0831822721995
0.33617181,42.1455098935859
-1.37120657,-76.1546921601348
-1.76476247,-175.859861410268
-0.38873068,5.30871619909209
0.03544978,-10.3728864100987
-1.5716421,-88.0178920894363
-0.17449136,17.16885316552
-0.36800271,19.100164275026
0.66305605,69.6027110901204
0.388761,-2.98610538267188
0.72144598,56.0572860505865
0.38587384,74.519700776588
-0.69871801,-4.21333004331622
0.99426711,37.2023550471847
0.77377931,37.814685221597
0.65281998,70.8492738258305
-0.62999663,-70.746010714281
-1.26273001,-96.0112375821081
0.48189141,19.1064581743103
1.25255721,85.8210985402825
0.95669699,100.751364970713
-0.15360771,66.2256864227856
-0.58305777,-59.2506179096854
0.23964539,29.6156384040998
0.24322457,-6.82780657533019
0.70783204,27.2717480579492
1.35598209,60.8703545606438
-0.287945,19.760320955566
0.52067545,53.7580709390415
-1.06010715,-61.7541929066969
-1.38201128,-91.4847362612258
0.62768149,42.5047326634958
1.19124102,121.41937475484
0.65933556,22.2055625719021
-1.34376881,-48.1037896393743
0.34143766,25.728254881292
-0.58309999,-71.0788806519029
0.46456254,45.8581587574866
-1.21514786,-113.633755238453
-0.27010753,-65.379810530305
-0.80145522,-11.4373985258022
0.58909864,13.7186724497291
-1.68509906,-122.99170576342
0.1531853,24.2001289351875
-1.47556183,-150.857655315904
0.78541703,50.6406389692448
0.95337759,126.305413470288
0.99089613,59.9592625086803
0.37057967,48.1295594381866
2.52095056,134.28889326317
-1.97965453,-99.1876992765966
0.78899778,72.0429709777918
-0.74403271,-103.947322787552
0.7610377,49.164144403234
0.92059166,22.6451380085387
